ano,mes,product_id,produto,categoria,unidades,receita
2024,2,1092,Sardinha 2008 (Timeless),Sardinhas Intemporais,3,27.0
2024,2,1093,Sardinha 2009 (Timeless),Sardinhas Intemporais,1,9.0
2024,2,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,3,27.0
2024,2,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,1,9.0
2024,2,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,5,45.0
2024,2,1097,Sardinha 2013 (Timeless),Sardinhas Intemporais,2,18.0
2024,2,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,4,36.0
2024,2,1101,Sardinha 2017 (Timeless),Sardinhas Intemporais,2,18.0
2024,2,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,2,18.0
2024,2,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,5,45.0
2024,2,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,15,135.0
2024,2,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,14,126.0
2024,2,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,22,198.0
2024,2,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,16,144.0
2024,2,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,19,171.0
2024,2,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,14,126.0
2024,2,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,9,81.0
2024,2,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,818,12270.0
2024,2,1112,Petinga,Sardinhas,24,189.6
2024,2,1113,Sardinhas com Pimentos,Sardinhas,209,2048.2
2024,2,1114,Sardinhas Fumadas Picantes,Sardinhas,197,1930.6
2024,2,1115,Sardinhas com Limao,Sardinhas,153,1499.4
2024,2,1116,Sardinhas em Molho de Tomate,Sardinhas,134,1313.2
2024,2,1117,Sardinhas com Mostarda,Sardinhas,96,1094.4
2024,2,1118,Sardinha com Ketchup,Sardinhas,11,110.0
2024,2,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,14,179.20000000000002
2024,2,1120,Millesime,Sardinhas,6,259.79999999999995
2024,2,1121,Lingote,Sardinhas,38,836.0
2024,2,1122,Sardinha ao Natural,Sardinhas,38,266.0
2024,2,1123,Anchovas,Sardinhas,180,1728.0
2024,2,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),122,1586.0
2024,2,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),22,286.0
2024,2,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),20,260.0
2024,2,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),4,52.0
2024,2,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),6,78.0
2024,2,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),5,65.0
2024,2,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),1,13.0
2024,2,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),5,65.0
2024,2,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),2,26.0
2024,2,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),10,130.0
2024,2,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,16,96.0
2024,2,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,129,1006.2
2024,2,1137,Atum em Azeite,Outros Peixes e Mariscos,148,1317.2
2024,2,1138,Filetes com Mostarda,Outros Peixes e Mariscos,43,498.79999999999995
2024,2,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,80,744.0
2024,2,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,50,485.0
2024,2,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,37,362.6
2024,2,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,11,116.6
2024,2,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,16,163.2
2024,2,1144,Buzios ao Natural,Outros Peixes e Mariscos,32,329.6
2024,2,1145,Bacalhau em Azeite,Outros Peixes e Mariscos,310,3875.0
2024,2,1146,Ovas de Bacalhau Fumadas com Legumes,Outros Peixes e Mariscos,31,381.3
2024,2,1147,Choquinhos,Outros Peixes e Mariscos,13,184.6
2024,2,1148,Peixe-Espada em Azeite Virgem Extra,Outros Peixes e Mariscos,32,438.4
2024,2,1149,Salmao Fumado em Azeite,Outros Peixes e Mariscos,151,2234.8
2024,2,1150,Dourada em Azeite Virgem Extra,Outros Peixes e Mariscos,39,592.8
2024,2,1151,Robalo em Azeite Virgem Extra,Outros Peixes e Mariscos,156,2386.7999999999997
2024,2,1152,Polvo em Azeite Virgem Extra,Outros Peixes e Mariscos,367,5798.6
2024,2,1153,Camarao a Scampi (Gambas),Outros Peixes e Mariscos,144,2592.0
2024,2,1154,Corvina em Azeite Virgem Extra,Outros Peixes e Mariscos,64,1152.0
2024,2,1155,Linguado Fumado em Azeite,Outros Peixes e Mariscos,9,222.3
2024,2,1156,Enguias de Escabeche,Outros Peixes e Mariscos,4,112.0
2024,2,1157,Filetes de Enguia Fumada em Azeite,Outros Peixes e Mariscos,7,240.79999999999998
2024,2,1158,Caranguejo Real,Outros Peixes e Mariscos,2,168.6
2024,2,1159,Lagosta Picante com Algas em Azeite V.E.,Outros Peixes e Mariscos,12,556.8
2024,2,1160,Ovas de Cavala,Outros Peixes e Mariscos,5,133.0
2024,2,1161,Ovas de Sardinha,Outros Peixes e Mariscos,1,47.6
2024,2,1162,Pate de Cavala,Pates,14,116.20000000000002
2024,2,1163,Pate de Sardinha,Pates,43,378.40000000000003
2024,2,1164,Pate de Sardinha com Mostarda,Pates,27,253.8
2024,2,1165,Pate de Sardinha com Limao,Pates,20,192.0
2024,2,1166,Pate de Bacalhau,Pates,65,637.0
2024,2,1167,Pate de Enguias de Escabeche,Pates,16,172.8
2024,2,1168,Bolinhas de Aveia com Legumes,Vegetarianos,11,96.80000000000001
2024,2,1169,Pataniscas de Grao-de-Bico e Cenoura,Vegetarianos,24,232.79999999999998
2024,2,1170,Cogumelo Portobelo,Vegetarianos,13,158.6
2024,2,1171,Bolsa Sardine Summer,Embalagens e Acessorios,20,10.0
2024,2,1172,Saco de TNT,Embalagens e Acessorios,15,30.0
2024,2,1173,Saco Rede COMUR,Embalagens e Acessorios,3,60.0
2024,2,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,7,3.5
2024,2,1175,Saco MFSP Pequeno,Embalagens e Acessorios,15,3.0
2024,2,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,106,0.0
2024,2,1177,Caixa de Pates,Embalagens e Acessorios,17,0.0
2024,2,1178,Caixa de Anchovas,Embalagens e Acessorios,15,0.0
2024,2,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,5,0.0
2024,2,1180,Box Lingote,Embalagens e Acessorios,4,0.0
2024,2,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,39,0.0
2024,3,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1002,Sardinha 1918 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1004,Sardinha 1920 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1006,Sardinha 1922 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1007,Sardinha 1923 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1008,Sardinha 1924 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1014,Sardinha 1930 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1017,Sardinha 1933 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1026,Sardinha 1942 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1027,Sardinha 1943 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1030,Sardinha 1946 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,13,117.0
2024,3,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,8,72.0
2024,3,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,13,117.0
2024,3,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,13,117.0
2024,3,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,16,144.0
2024,3,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,18,162.0
2024,3,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,17,153.0
2024,3,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,8,72.0
2024,3,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,8,72.0
2024,3,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,7,63.0
2024,3,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,14,126.0
2024,3,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,14,126.0
2024,3,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,9,81.0
2024,3,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,8,72.0
2024,3,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,6,54.0
2024,3,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1071,Sardinha 1987 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1072,Sardinha 1988 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1073,Sardinha 1989 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1074,Sardinha 1990 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1075,Sardinha 1991 (Timeless),Sardinhas Intemporais,14,126.0
2024,3,1076,Sardinha 1992 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1077,Sardinha 1993 (Timeless),Sardinhas Intemporais,15,135.0
2024,3,1078,Sardinha 1994 (Timeless),Sardinhas Intemporais,14,126.0
2024,3,1079,Sardinha 1995 (Timeless),Sardinhas Intemporais,13,117.0
2024,3,1080,Sardinha 1996 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1081,Sardinha 1997 (Timeless),Sardinhas Intemporais,8,72.0
2024,3,1082,Sardinha 1998 (Timeless),Sardinhas Intemporais,7,63.0
2024,3,1083,Sardinha 1999 (Timeless),Sardinhas Intemporais,13,117.0
2024,3,1084,Sardinha 2000 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1085,Sardinha 2001 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1086,Sardinha 2002 (Timeless),Sardinhas Intemporais,11,99.0
2024,3,1087,Sardinha 2003 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1088,Sardinha 2004 (Timeless),Sardinhas Intemporais,15,135.0
2024,3,1089,Sardinha 2005 (Timeless),Sardinhas Intemporais,16,144.0
2024,3,1090,Sardinha 2006 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1091,Sardinha 2007 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1092,Sardinha 2008 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1093,Sardinha 2009 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1094,Sardinha 2010 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1095,Sardinha 2011 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1096,Sardinha 2012 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1097,Sardinha 2013 (Timeless),Sardinhas Intemporais,1,9.0
2024,3,1098,Sardinha 2014 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1099,Sardinha 2015 (Timeless),Sardinhas Intemporais,3,27.0
2024,3,1100,Sardinha 2016 (Timeless),Sardinhas Intemporais,5,45.0
2024,3,1101,Sardinha 2017 (Timeless),Sardinhas Intemporais,4,36.0
2024,3,1102,Sardinha 2018 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1103,Sardinha 2019 (Timeless),Sardinhas Intemporais,2,18.0
2024,3,1104,Sardinha 2020 (Timeless),Sardinhas Intemporais,15,135.0
2024,3,1105,Sardinha 2021 (Timeless),Sardinhas Intemporais,12,108.0
2024,3,1106,Sardinha 2022 (Timeless),Sardinhas Intemporais,10,90.0
2024,3,1107,Sardinha 2023 (Timeless),Sardinhas Intemporais,14,126.0
2024,3,1108,Sardinha 2024 (Timeless),Sardinhas Intemporais,18,162.0
2024,3,1109,Sardinha 2025 (Timeless),Sardinhas Intemporais,19,171.0
2024,3,1110,Sardinha 2026 (Timeless),Sardinhas Intemporais,23,207.0
2024,3,1111,Sardinha s/ pele e espinha em Azeite Virgem,Sardinhas,876,13140.0
2024,3,1112,Petinga,Sardinhas,24,189.6
2024,3,1113,Sardinhas com Pimentos,Sardinhas,223,2185.4
2024,3,1114,Sardinhas Fumadas Picantes,Sardinhas,225,2205.0
2024,3,1115,Sardinhas com Limao,Sardinhas,154,1509.2
2024,3,1116,Sardinhas em Molho de Tomate,Sardinhas,169,1656.2
2024,3,1117,Sardinhas com Mostarda,Sardinhas,97,1105.8
2024,3,1118,Sardinha com Ketchup,Sardinhas,14,140.0
2024,3,1119,Sardinha com Algas em Azeite Virgem Extra,Sardinhas,18,230.4
2024,3,1120,Millesime,Sardinhas,3,129.89999999999998
2024,3,1121,Lingote,Sardinhas,43,946.0
2024,3,1122,Sardinha ao Natural,Sardinhas,31,217.0
2024,3,1123,Anchovas,Sardinhas,180,1728.0
2024,3,1124,Sardinha c/ Azeitonas Recheadas | Lisboa,Sardinha Azeitonas (Cidades),104,1352.0
2024,3,1125,Sardinha c/ Azeitonas Recheadas | Porto,Sardinha Azeitonas (Cidades),15,195.0
2024,3,1126,Sardinha c/ Azeitonas Recheadas | Sintra,Sardinha Azeitonas (Cidades),33,429.0
2024,3,1127,Sardinha c/ Azeitonas Recheadas | Cascais,Sardinha Azeitonas (Cidades),5,65.0
2024,3,1128,Sardinha c/ Azeitonas Recheadas | Obidos,Sardinha Azeitonas (Cidades),5,65.0
2024,3,1129,Sardinha c/ Azeitonas Recheadas | Evora,Sardinha Azeitonas (Cidades),6,78.0
2024,3,1130,Sardinha c/ Azeitonas Recheadas | Coimbra,Sardinha Azeitonas (Cidades),3,39.0
2024,3,1131,Sardinha c/ Azeitonas Recheadas | Aveiro,Sardinha Azeitonas (Cidades),7,91.0
2024,3,1132,Sardinha c/ Azeitonas Recheadas | Algarve,Sardinha Azeitonas (Cidades),6,78.0
2024,3,1133,Sardinha c/ Azeitonas Recheadas | Madeira,Sardinha Azeitonas (Cidades),9,117.0
2024,3,1134,Sardinha c/ Azeitonas Recheadas | Acores,Sardinha Azeitonas (Cidades),6,78.0
2024,3,1135,Carapau em Azeite Virgem Extra,Outros Peixes e Mariscos,16,96.0
2024,3,1136,Mexilhoes Fumados em Azeite,Outros Peixes e Mariscos,134,1045.2
2024,3,1137,Atum em Azeite,Outros Peixes e Mariscos,169,1504.1000000000001
2024,3,1138,Filetes com Mostarda,Outros Peixes e Mariscos,46,533.6
2024,3,1139,Filetes de Cavala em Azeite,Outros Peixes e Mariscos,89,827.7
2024,3,1140,Truta Fumada em Azeite,Outros Peixes e Mariscos,57,552.9
2024,3,1141,Lulas em Molho Guisado,Outros Peixes e Mariscos,38,372.40000000000003
2024,3,1142,Agulha Picante em Escabeche,Outros Peixes e Mariscos,11,116.6
2024,3,1143,Agulha Picante em Azeite Virgem Extra,Outros Peixes e Mariscos,20,204.0
2024,3,1144,Buzios ao Natural,Outros Peixes e Mariscos,29,298.70000000000005
2024,3,1145,Bacalhau em Azeite,Outros Peixes e Mariscos,317,3962.5
2024,3,1146,Ovas de Bacalhau Fumadas com Legumes,Outros Peixes e Mariscos,35,430.5
2024,3,1147,Choquinhos,Outros Peixes e Mariscos,29,411.79999999999995
2024,3,1148,Peixe-Espada em Azeite Virgem Extra,Outros Peixes e Mariscos,26,356.2
2024,3,1149,Salmao Fumado em Azeite,Outros Peixes e Mariscos,131,1938.8
2024,3,1150,Dourada em Azeite Virgem Extra,Outros Peixes e Mariscos,48,729.6
2024,3,1151,Robalo em Azeite Virgem Extra,Outros Peixes e Mariscos,169,2585.7
2024,3,1152,Polvo em Azeite Virgem Extra,Outros Peixes e Mariscos,408,6446.4
2024,3,1153,Camarao a Scampi (Gambas),Outros Peixes e Mariscos,147,2646.0
2024,3,1154,Corvina em Azeite Virgem Extra,Outros Peixes e Mariscos,38,684.0
2024,3,1155,Linguado Fumado em Azeite,Outros Peixes e Mariscos,5,123.5
2024,3,1156,Enguias de Escabeche,Outros Peixes e Mariscos,14,392.0
2024,3,1157,Filetes de Enguia Fumada em Azeite,Outros Peixes e Mariscos,10,344.0
2024,3,1158,Caranguejo Real,Outros Peixes e Mariscos,3,252.89999999999998
2024,3,1159,Lagosta Picante com Algas em Azeite V.E.,Outros Peixes e Mariscos,21,974.4
2024,3,1160,Ovas de Cavala,Outros Peixes e Mariscos,6,159.60000000000002
2024,3,1162,Pate de Cavala,Pates,22,182.60000000000002
2024,3,1163,Pate de Sardinha,Pates,57,501.6
2024,3,1164,Pate de Sardinha com Mostarda,Pates,18,169.20000000000002
2024,3,1165,Pate de Sardinha com Limao,Pates,26,249.6
2024,3,1166,Pate de Bacalhau,Pates,55,539.0
2024,3,1167,Pate de Enguias de Escabeche,Pates,15,162.0
2024,3,1168,Bolinhas de Aveia com Legumes,Vegetarianos,13,114.4
2024,3,1169,Pataniscas de Grao-de-Bico e Cenoura,Vegetarianos,21,203.7
2024,3,1170,Cogumelo Portobelo,Vegetarianos,12,146.39999999999998
2024,3,1171,Bolsa Sardine Summer,Embalagens e Acessorios,44,22.0
2024,3,1172,Saco de TNT,Embalagens e Acessorios,15,30.0
2024,3,1173,Saco Rede COMUR,Embalagens e Acessorios,5,100.0
2024,3,1174,Saco Grande COMUR/MFSP,Embalagens e Acessorios,14,7.0
2024,3,1175,Saco MFSP Pequeno,Embalagens e Acessorios,18,3.6
2024,3,1176,CX Portuguese Sardine 8un,Embalagens e Acessorios,111,0.0
2024,3,1177,Caixa de Pates,Embalagens e Acessorios,15,0.0
2024,3,1178,Caixa de Anchovas,Embalagens e Acessorios,7,0.0
2024,3,1179,Caixa Comur Survival Kit,Embalagens e Acessorios,12,0.0
2024,3,1180,Box Lingote,Embalagens e Acessorios,7,0.0
2024,3,1181,Caixa Crazy for Sardines,Embalagens e Acessorios,28,0.0
2024,4,1000,Sardinha 1916 (Timeless),Sardinhas Intemporais,3,27.0
2024,4,1001,Sardinha 1917 (Timeless),Sardinhas Intemporais,5,45.0
2024,4,1002,Sardinha 1918 (Timeless),Sardinhas Intemporais,5,45.0
2024,4,1003,Sardinha 1919 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1004,Sardinha 1920 (Timeless),Sardinhas Intemporais,2,18.0
2024,4,1005,Sardinha 1921 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1006,Sardinha 1922 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1007,Sardinha 1923 (Timeless),Sardinhas Intemporais,9,81.0
2024,4,1008,Sardinha 1924 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1009,Sardinha 1925 (Timeless),Sardinhas Intemporais,6,54.0
2024,4,1010,Sardinha 1926 (Timeless),Sardinhas Intemporais,10,90.0
2024,4,1011,Sardinha 1927 (Timeless),Sardinhas Intemporais,8,72.0
2024,4,1012,Sardinha 1928 (Timeless),Sardinhas Intemporais,5,45.0
2024,4,1013,Sardinha 1929 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1014,Sardinha 1930 (Timeless),Sardinhas Intemporais,8,72.0
2024,4,1015,Sardinha 1931 (Timeless),Sardinhas Intemporais,6,54.0
2024,4,1016,Sardinha 1932 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1017,Sardinha 1933 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1018,Sardinha 1934 (Timeless),Sardinhas Intemporais,10,90.0
2024,4,1019,Sardinha 1935 (Timeless),Sardinhas Intemporais,3,27.0
2024,4,1020,Sardinha 1936 (Timeless),Sardinhas Intemporais,1,9.0
2024,4,1021,Sardinha 1937 (Timeless),Sardinhas Intemporais,10,90.0
2024,4,1022,Sardinha 1938 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1023,Sardinha 1939 (Timeless),Sardinhas Intemporais,2,18.0
2024,4,1024,Sardinha 1940 (Timeless),Sardinhas Intemporais,12,108.0
2024,4,1025,Sardinha 1941 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1026,Sardinha 1942 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1027,Sardinha 1943 (Timeless),Sardinhas Intemporais,7,63.0
2024,4,1028,Sardinha 1944 (Timeless),Sardinhas Intemporais,5,45.0
2024,4,1029,Sardinha 1945 (Timeless),Sardinhas Intemporais,11,99.0
2024,4,1030,Sardinha 1946 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1031,Sardinha 1947 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1032,Sardinha 1948 (Timeless),Sardinhas Intemporais,3,27.0
2024,4,1033,Sardinha 1949 (Timeless),Sardinhas Intemporais,4,36.0
2024,4,1034,Sardinha 1950 (Timeless),Sardinhas Intemporais,15,135.0
2024,4,1035,Sardinha 1951 (Timeless),Sardinhas Intemporais,16,144.0
2024,4,1036,Sardinha 1952 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1037,Sardinha 1953 (Timeless),Sardinhas Intemporais,16,144.0
2024,4,1038,Sardinha 1954 (Timeless),Sardinhas Intemporais,24,216.0
2024,4,1039,Sardinha 1955 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1040,Sardinha 1956 (Timeless),Sardinhas Intemporais,26,234.0
2024,4,1041,Sardinha 1957 (Timeless),Sardinhas Intemporais,17,153.0
2024,4,1042,Sardinha 1958 (Timeless),Sardinhas Intemporais,18,162.0
2024,4,1043,Sardinha 1959 (Timeless),Sardinhas Intemporais,17,153.0
2024,4,1044,Sardinha 1960 (Timeless),Sardinhas Intemporais,21,189.0
2024,4,1045,Sardinha 1961 (Timeless),Sardinhas Intemporais,34,306.0
2024,4,1046,Sardinha 1962 (Timeless),Sardinhas Intemporais,17,153.0
2024,4,1047,Sardinha 1963 (Timeless),Sardinhas Intemporais,21,189.0
2024,4,1048,Sardinha 1964 (Timeless),Sardinhas Intemporais,23,207.0
2024,4,1049,Sardinha 1965 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1050,Sardinha 1966 (Timeless),Sardinhas Intemporais,18,162.0
2024,4,1051,Sardinha 1967 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1052,Sardinha 1968 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1053,Sardinha 1969 (Timeless),Sardinhas Intemporais,24,216.0
2024,4,1054,Sardinha 1970 (Timeless),Sardinhas Intemporais,27,243.0
2024,4,1055,Sardinha 1971 (Timeless),Sardinhas Intemporais,23,207.0
2024,4,1056,Sardinha 1972 (Timeless),Sardinhas Intemporais,18,162.0
2024,4,1057,Sardinha 1973 (Timeless),Sardinhas Intemporais,14,126.0
2024,4,1058,Sardinha 1974 (Timeless),Sardinhas Intemporais,23,207.0
2024,4,1059,Sardinha 1975 (Timeless),Sardinhas Intemporais,21,189.0
2024,4,1060,Sardinha 1976 (Timeless),Sardinhas Intemporais,20,180.0
2024,4,1061,Sardinha 1977 (Timeless),Sardinhas Intemporais,15,135.0
2024,4,1062,Sardinha 1978 (Timeless),Sardinhas Intemporais,25,225.0
2024,4,1063,Sardinha 1979 (Timeless),Sardinhas Intemporais,23,207.0
2024,4,1064,Sardinha 1980 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1065,Sardinha 1981 (Timeless),Sardinhas Intemporais,21,189.0
2024,4,1066,Sardinha 1982 (Timeless),Sardinhas Intemporais,19,171.0
2024,4,1067,Sardinha 1983 (Timeless),Sardinhas Intemporais,16,144.0
2024,4,1068,Sardinha 1984 (Timeless),Sardinhas Intemporais,13,117.0
2024,4,1069,Sardinha 1985 (Timeless),Sardinhas Intemporais,27,243.0
2024,4,1070,Sardinha 1986 (Timeless),Sardinhas Intemporais,19,171.0
